Site,DateTime,StageHt,Flow,Temp,EC25,Turb,Precip
,MM/dd/yyyy HH:mm:ss,m,m3/sec,deg C,uS/cm,NTU,inches
Tischer2018-19,01/08/2018 11:30:00,,,-0.15,96,-5.1,
Tischer2018-19,01/08/2018 11:45:00,,,-0.15,96,-5.1,
Tischer2018-19,01/08/2018 12:00:00,,,-0.15,96,-5.1,
Tischer2018-19,01/08/2018 12:15:00,,,-0.15,97,-5.1,
Tischer2018-19,01/08/2018 12:30:00,,,-0.15,97,-5.1,
Tischer2018-19,01/08/2018 12:45:00,,,-0.15,97,-5.1,
Tischer2018-19,01/08/2018 13:00:00,,,-0.15,98,-5.1,
Tischer2018-19,01/08/2018 13:15:00,,,-0.15,98,-5.1,
Tischer2018-19,01/08/2018 13:30:00,,,-0.15,98,-5.1,
Tischer2018-19,01/08/2018 13:45:00,,,-0.15,99,-5.1,
Tischer2018-19,01/08/2018 14:00:00,,,-0.14,99,-5.2,
Tischer2018-19,01/08/2018 14:15:00,,,-0.14,99,-5.2,
Tischer2018-19,01/08/2018 14:30:00,,,-0.14,100,-5.1,
Tischer2018-19,01/08/2018 14:45:00,,,-0.14,100,-5.2,
Tischer2018-19,01/08/2018 15:00:00,,,-0.14,101,-5.1,
Tischer2018-19,01/08/2018 15:15:00,,,-0.14,101,-5.1,
Tischer2018-19,01/08/2018 15:30:00,,,-0.14,101,-5.1,
Tischer2018-19,01/08/2018 15:45:00,,,-0.14,102,-5.1,
Tischer2018-19,01/08/2018 16:00:00,,,-0.14,102,-5.1,
Tischer2018-19,01/08/2018 16:15:00,,,-0.14,102,-5.1,
Tischer2018-19,01/08/2018 16:30:00,,,-0.14,103,-5.1,
Tischer2018-19,01/08/2018 16:45:00,,,-0.14,103,-5.1,
Tischer2018-19,01/08/2018 17:00:00,,,-0.14,103,-5.1,
Tischer2018-19,01/08/2018 17:15:00,,,-0.14,104,-5.1,
Tischer2018-19,01/08/2018 17:30:00,,,-0.14,104,-5.1,
Tischer2018-19,01/08/2018 17:45:00,,,-0.14,104,-5.1,
Tischer2018-19,01/08/2018 18:00:00,,,-0.14,105,-5.1,
Tischer2018-19,01/08/2018 18:15:00,,,-0.14,105,-5.1,
Tischer2018-19,01/08/2018 18:30:00,,,-0.14,105,-5.1,
Tischer2018-19,01/08/2018 18:45:00,,,-0.13,105,-5.1,
Tischer2018-19,01/08/2018 19:00:00,,,-0.13,106,-5.1,
Tischer2018-19,01/08/2018 19:15:00,,,-0.14,105,-5.1,
Tischer2018-19,01/08/2018 19:30:00,,,-0.13,106,-5.2,
Tischer2018-19,01/08/2018 19:45:00,,,-0.13,106,-5.1,
Tischer2018-19,01/08/2018 20:00:00,,,-0.13,106,-5.1,
Tischer2018-19,01/08/2018 20:15:00,,,-0.13,106,-5.1,
Tischer2018-19,01/08/2018 20:30:00,,,-0.13,107,-5.1,
Tischer2018-19,01/08/2018 20:45:00,,,-0.13,107,-5.1,
Tischer2018-19,01/08/2018 21:00:00,,,-0.13,107,-5.1,
Tischer2018-19,01/08/2018 21:15:00,,,-0.13,107,-5.1,
Tischer2018-19,01/08/2018 21:30:00,,,-0.13,107,-5.1,
Tischer2018-19,01/08/2018 21:45:00,,,-0.13,107,-5.1,
Tischer2018-19,01/08/2018 22:00:00,,,-0.13,108,-5.1,
Tischer2018-19,01/08/2018 22:15:00,,,-0.13,108,-5.1,
Tischer2018-19,01/08/2018 22:30:00,,,-0.13,108,-5.1,
Tischer2018-19,01/08/2018 22:45:00,,,-0.13,108,-5.1,
Tischer2018-19,01/08/2018 23:00:00,,,-0.13,108,-5.1,
Tischer2018-19,01/08/2018 23:15:00,,,-0.13,108,-5.1,
Tischer2018-19,01/08/2018 23:30:00,,,-0.13,108,-5.1,
Tischer2018-19,01/08/2018 23:45:00,,,-0.13,109,-5.1,
Tischer2018-19,01/09/2018 00:00:00,,,-0.13,111,-5.1,
Tischer2018-19,01/09/2018 00:15:00,,,-0.13,112,-5.1,
Tischer2018-19,01/09/2018 00:30:00,,,-0.13,112,-5.1,
Tischer2018-19,01/09/2018 00:45:00,,,-0.13,112,-5.1,
Tischer2018-19,01/09/2018 01:00:00,,,-0.13,112,-5.2,
Tischer2018-19,01/09/2018 01:15:00,,,-0.13,112,-5.1,
Tischer2018-19,01/09/2018 01:30:00,,,-0.13,113,-5.1,
Tischer2018-19,01/09/2018 01:45:00,,,-0.13,113,-5.1,
Tischer2018-19,01/09/2018 02:00:00,,,-0.13,113,-5.1,
Tischer2018-19,01/09/2018 02:15:00,,,-0.13,113,-5.2,
Tischer2018-19,01/09/2018 02:30:00,,,-0.13,113,-5.1,
Tischer2018-19,01/09/2018 02:45:00,,,-0.13,113,-5.2,
Tischer2018-19,01/09/2018 03:00:00,,,-0.13,114,-5.1,
Tischer2018-19,01/09/2018 03:15:00,,,-0.13,114,-5.1,
Tischer2018-19,01/09/2018 03:30:00,,,-0.13,114,-5.1,
Tischer2018-19,01/09/2018 03:45:00,,,-0.13,114,-5.1,
Tischer2018-19,01/09/2018 04:00:00,,,-0.13,114,-5.1,
Tischer2018-19,01/09/2018 04:15:00,,,-0.12,114,-5.1,
Tischer2018-19,01/09/2018 04:30:00,,,-0.12,114,-5.1,
Tischer2018-19,01/09/2018 04:45:00,,,-0.13,115,-5.1,
Tischer2018-19,01/09/2018 05:00:00,,,-0.12,115,-5.1,
Tischer2018-19,01/09/2018 05:15:00,,,-0.12,115,-5.1,
Tischer2018-19,01/09/2018 05:30:00,,,-0.12,115,-5.1,
Tischer2018-19,01/09/2018 05:45:00,,,-0.12,115,-5.1,
Tischer2018-19,01/09/2018 06:00:00,,,-0.12,115,-5.1,
Tischer2018-19,01/09/2018 06:15:00,,,-0.12,115,-5.1,
Tischer2018-19,01/09/2018 06:30:00,,,-0.12,116,-5.1,
Tischer2018-19,01/09/2018 06:45:00,,,-0.12,116,-5.2,
Tischer2018-19,01/09/2018 07:00:00,,,-0.12,116,-5.1,
Tischer2018-19,01/09/2018 07:15:00,,,-0.12,116,-5.2,
Tischer2018-19,01/09/2018 07:30:00,,,-0.12,116,-5.1,
Tischer2018-19,01/09/2018 07:45:00,,,-0.12,116,-5.1,
Tischer2018-19,01/09/2018 08:00:00,,,-0.12,117,-5.1,
Tischer2018-19,01/09/2018 08:15:00,,,-0.12,117,-5.1,
Tischer2018-19,01/09/2018 08:30:00,,,-0.12,117,-5.1,
Tischer2018-19,01/09/2018 08:45:00,,,-0.12,117,-5.1,
Tischer2018-19,01/09/2018 09:00:00,,,-0.12,117,-5.1,
Tischer2018-19,01/09/2018 09:15:00,,,-0.12,117,-5.2,
Tischer2018-19,01/09/2018 09:30:00,,,-0.12,118,-5.1,
Tischer2018-19,01/09/2018 09:45:00,,,-0.12,118,-5.1,
Tischer2018-19,01/09/2018 10:00:00,,,-0.12,118,-5.1,
Tischer2018-19,01/09/2018 10:15:00,,,-0.12,118,-5.1,
Tischer2018-19,01/09/2018 10:30:00,,,-0.12,118,-5.1,
Tischer2018-19,01/09/2018 10:45:00,,,-0.12,118,-5.1,
Tischer2018-19,01/09/2018 11:00:00,,,-0.12,119,-5.1,
Tischer2018-19,01/09/2018 11:15:00,,,-0.12,119,-5.1,
Tischer2018-19,01/09/2018 11:30:00,,,-0.12,119,-5.1,
Tischer2018-19,01/09/2018 11:45:00,,,-0.12,119,-5.1,
Tischer2018-19,01/09/2018 12:00:00,,,-0.12,120,-5.1,
Tischer2018-19,01/09/2018 12:15:00,,,-0.11,120,-5.1,
Tischer2018-19,01/09/2018 12:30:00,,,-0.11,120,-5.1,
Tischer2018-19,01/09/2018 12:45:00,,,-0.11,121,-5.1,
Tischer2018-19,01/09/2018 13:00:00,,,-0.11,121,-5.1,
Tischer2018-19,01/09/2018 13:15:00,,,-0.11,121,-5.1,
Tischer2018-19,01/09/2018 13:30:00,,,-0.11,122,-5.1,
Tischer2018-19,01/09/2018 13:45:00,,,-0.11,122,-5.1,
Tischer2018-19,01/09/2018 14:00:00,,,-0.11,122,-5.1,
Tischer2018-19,01/09/2018 14:15:00,,,-0.11,122,-5.1,
Tischer2018-19,01/09/2018 14:30:00,,,-0.11,123,-5.1,
Tischer2018-19,01/09/2018 14:45:00,,,-0.11,123,-5.1,
Tischer2018-19,01/09/2018 15:00:00,,,-0.11,123,-5.1,
Tischer2018-19,01/09/2018 15:15:00,,,-0.11,124,-5.1,
Tischer2018-19,01/09/2018 15:30:00,,,-0.11,124,-5.1,
Tischer2018-19,01/09/2018 15:45:00,,,-0.11,124,-5.1,
Tischer2018-19,01/09/2018 16:00:00,,,-0.11,125,-5.1,
Tischer2018-19,01/09/2018 16:15:00,,,-0.11,125,-5.1,
Tischer2018-19,01/09/2018 16:30:00,,,-0.11,125,-5.1,
Tischer2018-19,01/09/2018 16:45:00,,,-0.11,125,-5.1,
Tischer2018-19,01/09/2018 17:00:00,,,-0.11,126,-5.1,
Tischer2018-19,01/09/2018 17:15:00,,,-0.11,126,-5.1,
Tischer2018-19,01/09/2018 17:30:00,,,-0.11,126,-5.1,
Tischer2018-19,01/09/2018 17:45:00,,,-0.11,126,-5.1,
Tischer2018-19,01/09/2018 18:00:00,,,-0.11,127,-5.1,
Tischer2018-19,01/09/2018 18:15:00,,,-0.11,127,-5.2,
Tischer2018-19,01/09/2018 18:30:00,,,-0.11,127,-5.1,
Tischer2018-19,01/09/2018 18:45:00,,,-0.11,127,-5.1,
Tischer2018-19,01/09/2018 19:00:00,,,-0.11,127,-5.1,
Tischer2018-19,01/09/2018 19:15:00,,,-0.11,127,-5.2,
Tischer2018-19,01/09/2018 19:30:00,,,-0.11,128,-5.1,
Tischer2018-19,01/09/2018 19:45:00,,,-0.11,128,-5.1,
Tischer2018-19,01/09/2018 20:00:00,,,-0.11,128,-5.1,
Tischer2018-19,01/09/2018 20:15:00,,,-0.10,128,-5.1,
Tischer2018-19,01/09/2018 20:30:00,,,-0.10,128,-5.1,
Tischer2018-19,01/09/2018 20:45:00,,,-0.10,128,-5.1,
Tischer2018-19,01/09/2018 21:00:00,,,-0.10,128,-5.2,
Tischer2018-19,01/09/2018 21:15:00,,,-0.10,128,-5.1,
Tischer2018-19,01/09/2018 21:30:00,,,-0.10,129,-5.1,
Tischer2018-19,01/09/2018 21:45:00,,,-0.10,129,-5.1,
Tischer2018-19,01/09/2018 22:00:00,,,-0.10,129,-5.1,
Tischer2018-19,01/09/2018 22:15:00,,,-0.10,129,-5.2,
Tischer2018-19,01/09/2018 22:30:00,,,-0.10,129,-5.1,
Tischer2018-19,01/09/2018 22:45:00,,,-0.10,129,-5.1,
Tischer2018-19,01/09/2018 23:00:00,,,-0.10,129,-5.1,
Tischer2018-19,01/09/2018 23:15:00,,,-0.10,129,-5.1,
Tischer2018-19,01/09/2018 23:30:00,,,-0.10,130,-5.1,
Tischer2018-19,01/09/2018 23:45:00,,,-0.10,130,-5.1,
Tischer2018-19,01/10/2018 00:00:00,,,-0.10,130,-5.1,
Tischer2018-19,01/10/2018 00:15:00,,,-0.10,130,-5.1,
Tischer2018-19,01/10/2018 00:30:00,,,-0.10,130,-5.1,
Tischer2018-19,01/10/2018 00:45:00,,,-0.10,130,-5.1,
Tischer2018-19,01/10/2018 01:00:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 01:15:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 01:30:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 01:45:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 02:00:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 02:15:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 02:30:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 02:45:00,,,-0.10,131,-5.2,
Tischer2018-19,01/10/2018 03:00:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 03:15:00,,,-0.10,131,-5.2,
Tischer2018-19,01/10/2018 03:30:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 03:45:00,,,-0.10,131,-5.1,
Tischer2018-19,01/10/2018 04:00:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 04:15:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 04:30:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 04:45:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 05:00:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 05:15:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 05:30:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 05:45:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 06:00:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 06:15:00,,,-0.10,132,-5.1,
Tischer2018-19,01/10/2018 06:30:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 06:45:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 07:00:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 07:15:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 07:30:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 07:45:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 08:00:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 08:15:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 08:30:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 08:45:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 09:00:00,,,-0.10,133,-5.1,
Tischer2018-19,01/10/2018 09:15:00,,,-0.09,133,-5.1,
Tischer2018-19,01/10/2018 09:30:00,,,-0.10,134,-5.1,
Tischer2018-19,01/10/2018 09:45:00,,,-0.09,134,-5.1,
Tischer2018-19,01/10/2018 10:00:00,,,-0.09,134,-5.1,
Tischer2018-19,01/10/2018 10:15:00,,,-0.09,134,-5.2,
Tischer2018-19,01/10/2018 10:30:00,,,-0.09,134,-5.1,
Tischer2018-19,01/10/2018 10:45:00,,,-0.09,134,-5.1,
Tischer2018-19,01/10/2018 11:00:00,,,-0.09,134,-5.1,
Tischer2018-19,01/10/2018 11:15:00,,,-0.09,135,-5.1,
Tischer2018-19,01/10/2018 11:30:00,,,-0.09,135,-5.1,
Tischer2018-19,01/10/2018 11:45:00,,,-0.09,135,-5.2,
Tischer2018-19,01/10/2018 12:00:00,,,-0.09,135,-5.1,
Tischer2018-19,01/10/2018 12:15:00,,,-0.09,135,-5.1,
Tischer2018-19,01/10/2018 12:30:00,,,-0.09,135,-5.1,
Tischer2018-19,01/10/2018 12:45:00,,,-0.09,136,-5.1,
Tischer2018-19,01/10/2018 13:00:00,,,-0.09,136,-5.2,
Tischer2018-19,01/10/2018 13:15:00,,,-0.09,136,-5.1,
Tischer2018-19,01/10/2018 13:30:00,,,-0.09,136,-5.1,
Tischer2018-19,01/10/2018 13:45:00,,,-0.09,136,-5.1,
Tischer2018-19,01/10/2018 14:00:00,,,-0.09,136,-5.1,
Tischer2018-19,01/10/2018 14:15:00,,,-0.09,137,-5.1,
Tischer2018-19,01/10/2018 14:30:00,,,-0.09,137,-5.1,
Tischer2018-19,01/10/2018 14:45:00,,,-0.09,137,-5.2,
Tischer2018-19,01/10/2018 15:00:00,,,-0.09,137,-5.1,
Tischer2018-19,01/10/2018 15:15:00,,,-0.09,137,-5.1,
Tischer2018-19,01/10/2018 15:30:00,,,-0.09,138,-5.1,
Tischer2018-19,01/10/2018 15:45:00,,,-0.09,138,-5.1,
Tischer2018-19,01/10/2018 16:00:00,,,-0.09,138,-5.1,
Tischer2018-19,01/10/2018 16:15:00,,,-0.09,138,-5.2,
Tischer2018-19,01/10/2018 16:30:00,,,-0.09,138,-5.2,
Tischer2018-19,01/10/2018 16:45:00,,,-0.09,139,-5.2,
Tischer2018-19,01/10/2018 17:00:00,,,-0.09,139,-5.1,
Tischer2018-19,01/10/2018 17:15:00,,,-0.09,139,-5.1,
Tischer2018-19,01/10/2018 17:30:00,,,-0.09,139,-5.1,
Tischer2018-19,01/10/2018 17:45:00,,,-0.09,139,-5.1,
Tischer2018-19,01/10/2018 18:00:00,,,-0.09,139,-5.1,
Tischer2018-19,01/10/2018 18:15:00,,,-0.09,140,-5.1,
Tischer2018-19,01/10/2018 18:30:00,,,-0.09,140,-5.1,
Tischer2018-19,01/10/2018 18:45:00,,,-0.09,140,-5.1,
Tischer2018-19,01/10/2018 19:00:00,,,-0.09,140,-5.1,
Tischer2018-19,01/10/2018 19:15:00,,,-0.09,140,-5.1,
Tischer2018-19,01/10/2018 19:30:00,,,-0.09,140,-5.1,
Tischer2018-19,01/10/2018 19:45:00,,,-0.09,141,-5.1,
Tischer2018-19,01/10/2018 20:00:00,,,-0.09,141,-5.1,
Tischer2018-19,01/10/2018 20:15:00,,,-0.09,141,-5.1,
Tischer2018-19,01/10/2018 20:30:00,,,-0.09,141,-5.1,
Tischer2018-19,01/10/2018 20:45:00,,,-0.09,141,-5.1,
Tischer2018-19,01/10/2018 21:00:00,,,-0.09,141,-5.1,
Tischer2018-19,01/10/2018 21:15:00,,,-0.09,141,-5.1,
Tischer2018-19,01/10/2018 21:30:00,,,-0.09,142,-5.2,
Tischer2018-19,01/10/2018 21:45:00,,,-0.09,142,-5.1,
Tischer2018-19,01/10/2018 22:00:00,,,-0.09,142,-5.1,
Tischer2018-19,01/10/2018 22:15:00,,,-0.08,142,-5.1,
Tischer2018-19,01/10/2018 22:30:00,,,-0.08,142,-5.2,
Tischer2018-19,01/10/2018 22:45:00,,,-0.08,142,-5.1,
Tischer2018-19,01/10/2018 23:00:00,,,-0.09,142,-5.1,
Tischer2018-19,01/10/2018 23:15:00,,,-0.08,143,-5.2,
Tischer2018-19,01/10/2018 23:30:00,,,-0.08,143,-5.1,
Tischer2018-19,01/10/2018 23:45:00,,,-0.08,143,-5.1,
Tischer2018-19,01/11/2018 00:00:00,,,-0.08,143,-5.1,
Tischer2018-19,01/11/2018 00:15:00,,,-0.08,143,-5.1,
Tischer2018-19,01/11/2018 00:30:00,,,-0.08,143,-5.1,
Tischer2018-19,01/11/2018 00:45:00,,,-0.08,144,-5.1,
Tischer2018-19,01/11/2018 01:00:00,,,-0.08,144,-5.2,
Tischer2018-19,01/11/2018 01:15:00,,,-0.08,144,-5.1,
Tischer2018-19,01/11/2018 01:30:00,,,-0.08,144,-5.1,
Tischer2018-19,01/11/2018 01:45:00,,,-0.08,144,-5.2,
Tischer2018-19,01/11/2018 02:00:00,,,-0.08,145,-5.1,
Tischer2018-19,01/11/2018 02:15:00,,,-0.08,145,-5.2,
Tischer2018-19,01/11/2018 02:30:00,,,-0.08,145,-5.1,
Tischer2018-19,01/11/2018 02:45:00,,,-0.08,145,-5.1,
Tischer2018-19,01/11/2018 03:00:00,,,-0.08,145,-5.1,
Tischer2018-19,01/11/2018 03:15:00,,,-0.08,145,-5.1,
Tischer2018-19,01/11/2018 03:30:00,,,-0.08,146,-5.1,
Tischer2018-19,01/11/2018 03:45:00,,,-0.08,146,-5.2,
Tischer2018-19,01/11/2018 04:00:00,,,-0.08,146,-5.1,
Tischer2018-19,01/11/2018 04:15:00,,,-0.08,146,-5.1,
Tischer2018-19,01/11/2018 04:30:00,,,-0.08,146,-5.1,
Tischer2018-19,01/11/2018 04:45:00,,,-0.08,146,-5.1,
Tischer2018-19,01/11/2018 05:00:00,,,-0.08,146,-5.2,
Tischer2018-19,01/11/2018 05:15:00,,,-0.08,147,-5.1,
Tischer2018-19,01/11/2018 05:30:00,,,-0.08,147,-5.1,
Tischer2018-19,01/11/2018 05:45:00,,,-0.08,147,-5.1,
Tischer2018-19,01/11/2018 06:00:00,,,-0.08,147,-5.1,
Tischer2018-19,01/11/2018 06:15:00,,,-0.08,147,-5.1,
Tischer2018-19,01/11/2018 06:30:00,,,-0.08,148,-5.1,
Tischer2018-19,01/11/2018 06:45:00,,,-0.08,148,-5.1,
Tischer2018-19,01/11/2018 07:00:00,,,-0.08,148,-5.1,
Tischer2018-19,01/11/2018 07:15:00,,,-0.08,148,-5.1,
Tischer2018-19,01/11/2018 07:30:00,,,-0.08,148,-5.1,
Tischer2018-19,01/11/2018 07:45:00,,,-0.08,148,-5.1,
Tischer2018-19,01/11/2018 08:00:00,,,-0.08,149,-5.1,
Tischer2018-19,01/11/2018 08:15:00,,,-0.08,149,-5.1,
Tischer2018-19,01/11/2018 08:30:00,,,-0.08,149,-5.1,
Tischer2018-19,01/11/2018 08:45:00,,,-0.08,149,-5.1,
Tischer2018-19,01/11/2018 09:00:00,,,-0.08,149,-5.1,
Tischer2018-19,01/11/2018 09:15:00,,,-0.08,149,-5.1,
Tischer2018-19,01/11/2018 09:30:00,,,-0.08,150,-5.1,
Tischer2018-19,01/11/2018 09:45:00,,,-0.08,150,-5.1,
Tischer2018-19,01/11/2018 10:00:00,,,-0.08,150,-5.2,
Tischer2018-19,01/11/2018 10:15:00,,,-0.08,150,-5.1,
Tischer2018-19,01/11/2018 10:30:00,,,-0.08,150,-5.1,
Tischer2018-19,01/11/2018 10:45:00,,,-0.08,151,-5.1,
Tischer2018-19,01/11/2018 11:00:00,,,-0.08,151,-5.1,
Tischer2018-19,01/11/2018 11:15:00,,,-0.08,151,-5.2,
Tischer2018-19,01/11/2018 11:30:00,,,-0.08,151,-5.1,
Tischer2018-19,01/11/2018 11:45:00,,,-0.08,151,-5.1,
Tischer2018-19,01/11/2018 12:00:00,,,-0.08,152,-5.1,
Tischer2018-19,01/11/2018 12:15:00,,,-0.08,152,-5.1,
Tischer2018-19,01/11/2018 12:30:00,,,-0.08,152,-5.1,
Tischer2018-19,01/11/2018 12:45:00,,,-0.08,152,-5.1,
Tischer2018-19,01/11/2018 13:00:00,,,-0.08,152,-5.1,
Tischer2018-19,01/11/2018 13:15:00,,,-0.08,153,-5.1,
Tischer2018-19,01/11/2018 13:30:00,,,-0.08,153,-5.1,
Tischer2018-19,01/11/2018 13:45:00,,,-0.08,153,-5.2,
Tischer2018-19,01/11/2018 14:00:00,,,-0.08,153,-5.1,
Tischer2018-19,01/11/2018 14:15:00,,,-0.08,154,-5.1,
Tischer2018-19,01/11/2018 14:30:00,,,-0.08,154,-5.1,
Tischer2018-19,01/11/2018 14:45:00,,,-0.07,154,-5.1,
Tischer2018-19,01/11/2018 15:00:00,,,-0.08,154,-5.1,
Tischer2018-19,01/11/2018 15:15:00,,,-0.07,155,-5.2,
Tischer2018-19,01/11/2018 15:30:00,,,-0.08,155,-5.1,
Tischer2018-19,01/11/2018 15:45:00,,,-0.08,155,-5.1,
Tischer2018-19,01/11/2018 16:00:00,,,-0.07,155,-5.1,
Tischer2018-19,01/11/2018 16:15:00,,,-0.07,156,-5.2,
Tischer2018-19,01/11/2018 16:30:00,,,-0.07,156,-5.1,
Tischer2018-19,01/11/2018 16:45:00,,,-0.07,156,-5.1,
Tischer2018-19,01/11/2018 17:00:00,,,-0.07,156,-5.1,
Tischer2018-19,01/11/2018 17:15:00,,,-0.07,156,-5.1,
Tischer2018-19,01/11/2018 17:30:00,,,-0.07,157,-5.1,
Tischer2018-19,01/11/2018 17:45:00,,,-0.07,157,-5.1,
Tischer2018-19,01/11/2018 18:00:00,,,-0.07,157,-5.1,
Tischer2018-19,01/11/2018 18:15:00,,,-0.07,157,-5.1,
Tischer2018-19,01/11/2018 18:30:00,,,-0.07,158,-5.1,
Tischer2018-19,01/11/2018 18:45:00,,,-0.07,158,-5.1,
Tischer2018-19,01/11/2018 19:00:00,,,-0.07,158,-5.1,
Tischer2018-19,01/11/2018 19:15:00,,,-0.07,158,-5.1,
Tischer2018-19,01/11/2018 19:30:00,,,-0.07,159,-5.1,
Tischer2018-19,01/11/2018 19:45:00,,,-0.07,159,-5.1,
Tischer2018-19,01/11/2018 20:00:00,,,-0.07,159,-5.2,
Tischer2018-19,01/11/2018 20:15:00,,,-0.07,159,-5.1,
Tischer2018-19,01/11/2018 20:30:00,,,-0.07,160,-5.1,
Tischer2018-19,01/11/2018 20:45:00,,,-0.07,160,-5.1,
Tischer2018-19,01/11/2018 21:00:00,,,-0.07,160,-5.1,
Tischer2018-19,01/11/2018 21:15:00,,,-0.07,160,-5.1,
Tischer2018-19,01/11/2018 21:30:00,,,-0.07,161,-5.1,
Tischer2018-19,01/11/2018 21:45:00,,,-0.07,161,-5.1,
Tischer2018-19,01/11/2018 22:00:00,,,-0.07,161,-5.1,
Tischer2018-19,01/11/2018 22:15:00,,,-0.07,161,-5.1,
Tischer2018-19,01/11/2018 22:30:00,,,-0.07,161,-5.1,
Tischer2018-19,01/11/2018 22:45:00,,,-0.07,161,-5.1,
Tischer2018-19,01/11/2018 23:00:00,,,-0.07,162,-5.1,
Tischer2018-19,01/11/2018 23:15:00,,,-0.07,162,-5.1,
Tischer2018-19,01/11/2018 23:30:00,,,-0.07,162,-5.1,
Tischer2018-19,01/11/2018 23:45:00,,,-0.07,163,-5.1,
Tischer2018-19,01/12/2018 00:00:00,,,-0.07,163,-5.2,
Tischer2018-19,01/12/2018 00:15:00,,,-0.07,163,-5.1,
Tischer2018-19,01/12/2018 00:30:00,,,-0.07,163,-5.1,
Tischer2018-19,01/12/2018 00:45:00,,,-0.07,164,-5.1,
Tischer2018-19,01/12/2018 01:00:00,,,-0.07,164,-5.1,
Tischer2018-19,01/12/2018 01:15:00,,,-0.07,164,-5.1,
Tischer2018-19,01/12/2018 01:30:00,,,-0.07,164,-5.2,
Tischer2018-19,01/12/2018 01:45:00,,,-0.07,165,-5.1,
Tischer2018-19,01/12/2018 02:00:00,,,-0.07,165,-5.2,
Tischer2018-19,01/12/2018 02:15:00,,,-0.07,165,-5.2,
Tischer2018-19,01/12/2018 02:30:00,,,-0.07,166,-5.1,
Tischer2018-19,01/12/2018 11:30:00,,,-0.07,177,-5.1,
Tischer2018-19,01/12/2018 11:45:00,,,-0.07,177,-5.1,
Tischer2018-19,01/12/2018 12:00:00,,,-0.07,178,-5.2,
Tischer2018-19,01/12/2018 12:15:00,,,-0.07,180,-5.1,
Tischer2018-19,01/12/2018 12:30:00,,,-0.06,181,-5.1,
Tischer2018-19,01/12/2018 12:45:00,,,-0.06,181,-5.1,
Tischer2018-19,01/12/2018 13:00:00,,,-0.07,181,-5.2,
Tischer2018-19,01/12/2018 13:15:00,,,-0.06,182,-5.1,
Tischer2018-19,01/12/2018 13:30:00,,,-0.06,182,-5.1,
Tischer2018-19,01/12/2018 13:45:00,,,-0.06,183,-5.1,
Tischer2018-19,01/12/2018 14:00:00,,,-0.06,183,-5.2,
Tischer2018-19,01/12/2018 14:15:00,,,-0.06,184,-5.1,
Tischer2018-19,01/12/2018 14:30:00,,,-0.06,184,-5.1,
Tischer2018-19,01/12/2018 14:45:00,,,-0.06,185,-5.2,
Tischer2018-19,01/12/2018 15:00:00,,,-0.06,185,-5.1,
Tischer2018-19,01/12/2018 15:15:00,,,-0.06,186,-5.1,
Tischer2018-19,01/12/2018 15:30:00,,,-0.06,186,-5.1,
Tischer2018-19,01/12/2018 15:45:00,,,-0.06,187,-5.1,
Tischer2018-19,01/12/2018 16:00:00,,,-0.06,187,-5.1,
Tischer2018-19,01/12/2018 16:15:00,,,-0.06,188,-5.1,
Tischer2018-19,01/12/2018 16:30:00,,,-0.06,188,-5.1,
Tischer2018-19,01/12/2018 16:45:00,,,-0.06,189,-5.1,
Tischer2018-19,01/12/2018 17:00:00,,,-0.06,189,-5.1,
Tischer2018-19,01/12/2018 17:15:00,,,-0.06,189,-5.1,
Tischer2018-19,01/12/2018 17:30:00,,,-0.06,190,-5.1,
Tischer2018-19,01/12/2018 17:45:00,,,-0.06,190,-5.1,
Tischer2018-19,01/12/2018 18:00:00,,,-0.06,191,-5.1,
